name,price,regular_price,status,sku,brand,image,features
PNY 32GB Elite Turbo Attache 4 USB 3.0 Flash Drive,To be announced,,Out Of Stock,10277,PNY,https://www.startech.com.bd/image/cache/catalog/pendrive/pny/elite-attach4-32gb/elite-32gb-500x500.PNG,"[{'Capacity': '32GB'}, {'Color': 'Black'}, {'Connectivity': 'USB 3.0'}, {'Warranty': 'Lifetime warranty'}]"
MaxGreen MG2000-LI 2000VA UPS,To be announced,,Out Of Stock,10281,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/mg2050-li/mg1200-500x500.jpg,"[{'Capacity': '2000VA'}, {'Load Capacity': '1230W'}, {'Input Voltage': '220Vac '}, {'Output Voltage': '220Vac '}, {'Frequency (Battery Mode)': '50Hz ± 1Hz\xa0(Bat Mode)'}, {'Noise Level': ' Less than 40dB'}, {'Battery': 'Internal maintenance-free lead-acid battery (12V/9Ah*2)\n'}, {'Alarm': 'Battery mode Sounding every 10 seconds\t\r\nLow battery Sounding every second\t\r\nOverload Sounding every 0.5 seconds\t\r\nBattery Replacement Alarm Sounding every 2 seconds\t\r\nFault Continuously sounding\t\n'}, {'Indications': 'Line Mode - Green lighting, Battery Mode - Yellow Lighting,Fault - Red Lighting.\n'}, {'Frequency': '50 Hz'}, {'Power Factor': '0.6'}, {'Voltage Range': '162-268 VAC'}, {'Backup Time': '15-30 Minutes '}, {'Voltage Range': '162-268 VAC'}, {'Power Factor': '0.6'}, {'Type of Wave': 'Simulated Sine Wave (Bat Mode)'}, {'Transfer Time': 'Typical 2-6ms'}, {'Warranty': '01 year'}]"
Thermaltake Massive A21 Aluminum Panel Laptop Cooler,To be announced,,Out Of Stock,10282,Thermaltake,https://www.startech.com.bd/image/cache/catalog/laptop-cooler/thermaltake/massive-a21/massive-a21-1-500x500.jpg,
MaxGreen 2KVA Online UPS Long Backup (72V),To be announced,,Call for Price,10284,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/2kva/2k-main-500x500.jpg,"[{'Charging Current': 'charger to 90% battery capacity in 5 hours (Standard), Dependent on the capacity of external batteries(Long backup time)'}, {'Voltage': ' 230Vac'}, {'Voltage Range': '115~300VAC ± 5VAC'}, {'Warranty': '01 year '}, {'Battery': 'Capacity 12VDC*6 |\r\nBackup time  (Customer Requirement) '}]"
MaxGreen MGO-PX10K 10kVA Online UPS,To be announced,,Out Of Stock,10285,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/10k/10k-500x500.jpg,"[{'Capacity': '10000VA'}, {'Load Capacity': '9000W'}, {'Input Voltage': '120~275VAC @ load<50%'}, {'Output Voltage': '220VAC'}, {'Noise Level': '<55dB @ 1 meters'}, {'Battery': 'Battery quantity 16PCS (Internal)\t\t\t\t\t\r\nBattery capacity 12V/7AH\t\t\r\nBack up time About 15 min half load\t\t\r\nCharge current (to 90% battery capacity) 1.2A\t\t\n\n'}, {'Frequency': '40Hz-70Hz'}, {'Power Factor': '≥0.99'}, {'Voltage Range': '120~275VAC @ load<50%\r\n185~275VAC @nominal load'}, {'Voltage Range': 'Output voltage 220VAC\t\t\r\nOutput voltage tolerance ±1%\t\t\r\nOutput frequency range 50/60Hz±0.2Hz\t\t\n'}, {'Power Factor': '≥0.99'}, {'Type of Wave': 'Pure sine wave (double conversion)'}, {'Warranty': '01 years'}]"
Adata XPG SX6000 Pro 256GB PCIe Gen3x4 M.2 2280 Solid State Drive,To be announced,,Out Of Stock,10287,ADATA,https://www.startech.com.bd/image/cache/catalog/ssd/adata/sx6000/sx6000-500x500.jpg,"[{'Capacity': '256GB'}, {'Form Factor': 'M.2 2280 '}, {'Flash Type': '2nd generation 3D TLC'}, {'Interface': 'PCIe Gen3x4'}, {'Sequential R/W ': 'Read 2100MB/s , Write 1500MB/s\r\nMaximum 4K random read/write IOPS : up to 250K/240K'}, {'MTBF': '2,000,000 hours'}, {'Dimension': '22 x 80 x 2.15mm'}, {'Weight': '8g / 0.28oz'}, {'Operating Temperature\t': '0°C - 70°C'}, {'Storage Temperature': '-40°C - 85°C'}, {'Shock resistance': '1500G/0.5ms'}, {'Manufacturing Warranty': '05 Years Warranty '}]"
Netis ST3108S 8 Port Ethernet Switch,To be announced,,Out Of Stock,10289,Netis,https://www.startech.com.bd/image/cache/catalog/switch/netis/st3108s-500x500.jpg,"[{'Dimensions (L x W x H )': '130 x 70 x 26mm'}, {'Interface': '8 * 10/100M RJ45 port, Auto-Negotiation, Auto MDI/MDIX'}, {'LED': 'PWR, 1-8'}, {'Power Supply': 'DC 5V/800mA(Output)'}, {'Port': '8'}, {'Network Standard': 'IEEE 802.3 10Base-T, IEEE 802.3u 100Base-TX,\r\nIEEE 802.3x Flow Control'}, {'Access Method': 'CSMA/CD'}, {'Transmission Method': 'Store and Forward'}, {'Data Transmission Rate': '10/100Mbps(Half-duplex)\r\n20/200Mbps(Full-duplex)'}, {'MAC Address Table': '2K'}, {'Environment': 'Operating Temperature: 0℃~40℃\r\nStorage Temperature: -20℃~70℃\r\nOperating Humidity: 5%~90% non-condensing\r\nStorage Humidity: 5%~90% non-condensing'}, {'Warranty': '01 year'}]"
AMD Ryzen 9 3950X Processor,To be announced,,Up Coming,10290,AMD,https://www.startech.com.bd/image/cache/catalog/processor/AMD/ryzen-9-3950/ryzen-9-3950-500x500.jpg,"[{'Base Frequency': '3.5GHz'}, {'Maximum Turbo Frequency': '4.7GHz'}, {'Cache': 'Total L2 Cache: 8MB\r\nTotal L3 Cache: 64MB'}, {'Cores': '16'}, {'Threads': '32'}, {'Default TDP ': '105W'}, {'Maximum Speed': '3200MHz'}, {'Type': 'DDR4'}, {'Max Number of Channels': '2'}, {'Manufacturing Warranty': '03 years warranty (No Warranty for Fan or Cooler)'}]"
AMD Ryzen 9 3900X Processor,"46,000৳","48,392৳",In Stock,10291,AMD,https://www.startech.com.bd/image/cache/catalog/processor/amd/ryzen-9-3900x/ryzen-9-3900x-500x500.jpg,"[{'Base Frequency': '3.8GHz'}, {'Maximum Turbo Frequency': '4.6GHz'}, {'Cache': 'Total L2 Cache: 6MB\r\nTotal L3 Cache: 64MB'}, {'Cores': '12'}, {'Threads': '24'}, {'Default TDP ': '105W'}, {'Maximum Speed': '3200MHz'}, {'Type': 'DDR4'}, {'Max Number of Channels': '2'}, {'Manufacturing Warranty': '03 years warranty (No Warranty for Fan or Cooler)'}]"
AMD Ryzen 7 3800X Processor,To be announced,,Out Of Stock,10292,AMD,https://www.startech.com.bd/image/cache/catalog/processor/amd/ryzen-7-3700x/3700x-500x500.jpg,"[{'Base Frequency': '3.9GHz'}, {'Maximum Turbo Frequency': '4.5GHz'}, {'Cache': 'Total L2 Cache: 4MB\r\nTotal L3 Cache: 32MB'}, {'Cores': '8'}, {'Threads': '16'}, {'Default TDP ': '105W'}, {'Maximum Speed': '3200MHz'}, {'Type': 'DDR4'}, {'Max Number of Channels': '2'}, {'Manufacturing Warranty': '03 years (No Warranty for Fan or Cooler)'}]"
AMD Ryzen 5 3400G Processor with Radeon RX Vega 11 Graphics,"24,000৳","25,300৳",In Stock,10293,AMD,https://www.startech.com.bd/image/cache/catalog/processor/amd/ryzen-5-3400g/3400g-500x500.jpg,"[{'Base Frequency': '3.7GHz'}, {'Maximum Turbo Frequency': '4.2GHz'}, {'Cache': 'Total L2 Cache: 2MB\r\nTotal L3 Cache: 4MB'}, {'Cores': '4'}, {'Threads': '8'}, {'Default TDP ': '65W'}, {'Maximum Speed': '2933MHz'}, {'Type': 'DDR4'}, {'Max Number of Channels': '2'}, {'Processor Graphics': 'Radeon RX Vega 11 Graphics'}, {'Base Frequency': '1400 MHz'}, {'Core Count': '11'}, {'Manufacturing Warranty': '03 years warranty (No Warranty for Fan or Cooler)'}]"
AMD Ryzen 3 3200G Processor with Radeon RX Vega 8 Graphics,"14,500৳","15,254৳",In Stock,10295,AMD,https://www.startech.com.bd/image/cache/catalog/processor/amd/ryzen-3-3200g/ryzen-3-3200g-3-500x500.jpg,"[{'Base Frequency': '3.6GHz'}, {'Maximum Turbo Frequency': '4.0GHz'}, {'Cache': 'Total L2 Cache: 2MB\r\nTotal L3 Cache: 4MB'}, {'Cores': '4'}, {'Threads': '4'}, {'Default TDP ': '65W'}, {'Maximum Speed': '2933MHz'}, {'Type': 'DDR4'}, {'Max Number of Channels': '2'}, {'Processor Graphics': 'Radeon RX Vega 8 Graphics'}, {'Base Frequency': '1250 MHz'}, {'Core Count': '8'}, {'Manufacturing Warranty': '03 years warranty (No Warranty for Fan or Cooler).'}]"
Gamdias Talos P1A Mid Tower Gaming Case,To be announced,,Out Of Stock,10302,GAMDIAS,https://www.startech.com.bd/image/cache/catalog/casing/gamdias/p1a/p1a-1-500x500.PNG,"[{'Type': 'Mid Tower'}, {'Tempered  Glass Panel': 'Yes'}, {'Motherboard Support': 'E-ATX, ATX, Micro-ATX'}, {'Color(s)': 'Black'}, {'Weight': '10.13 kg / 22.33 lb'}, {'Dimensions': '481 x 215 x 550 mm'}, {'Expansion Slots': '7 + 2'}, {'Radiator Support': 'Top: 360 mm, 280 mm\r\nFront: 360 mm, 280 mm\r\nRear: 120 mm'}, {'Fan Support': 'Top: 3 x 120mm , 2 x 140mm\r\nFront: 3 x 120mm , 2 x 140mm\r\nRear: 1 x 120mm'}, {'Pre- Installed Fans': 'Front: 3 x 120mm Rainbow Color RGB Fan'}, {'Drive Bays': '2 x 3.5"" or 2 x 2.5""(HDD Cage)\r\n2 x 2.5""\n'}, {'I/O Port': 'USB 2.0 x2, USB 3.0 x2, HD Audio x1, Speed controller x1, Fan LED control x1'}, {'Side Panel': 'Window'}]"
MotoSpeed V40 Wired RGB Gaming Mouse,To be announced,,Out Of Stock,10305,MotoSpeed,https://www.startech.com.bd/image/cache/catalog/mouse/motospeed/v-40/v-40-1-500x500.jpg,"[{'Keys': '6'}, {'Connection Type': 'Wired'}, {'Cable Length': '1.8 M'}, {'Others': 'Perfect ergonomic design\r\nMacro-program buttons\r\n4000 dpi game level precision optical engine\r\nFive core shielding woven magnetic cable\n'}, {'Button': '6'}, {'Color Option': 'Black'}, {'Tracking Method': 'optical'}, {'Color': 'Black'}, {'Dimension(LxWxH)': '122 x 62 x 40 mm'}, {'Weight': '261g'}]"
Gamdias Kratos M1-600B 600 Watt 80+ Bronze Addressable RGB Power Supply,"4,800৳","4,800৳",In Stock,10306,GAMDIAS,https://www.startech.com.bd/image/cache/catalog/power-supply/gamdias/600b/600b-500x500.jpg,"[{'Efficiency (Approx.)': 'Meet 80 PLUS Bronze efficiency'}, {'Others ': 'Power Factor Correction APFC with PF value of 0.99\r\nSupport Motherboard RGB Sync Connectors\t5V 3-pin Addressable (Digital) LED Header\r\nSupport C6/C7 power state Yes'}, {'Total Power': '600W'}, {'AC Input': '100-240V, 4.5-9.5A, 47-63Hz'}, {'DC Output': '+3.3V,+5V,+12V ,-12V, +5Vsb'}, {'Main Power': '1 (20+4 Pin)'}, {'CPU': '1 (4+4 Pin)'}, {'PCI-E': '2 (6+2 Pin)'}, {'SATA': '5 (5 Pin)'}, {'Molex': '2 (4 Pin)'}, {'Floppy': '1 (4 Pin)'}, {'Manufacturing Warranty': '03 years'}]"
Motospeed V70 3360 RGB Backlight Usb Gaming Mouse,"1,450৳","1,520৳",In Stock,10308,MotoSpeed,https://www.startech.com.bd/image/cache/catalog/mouse/motospeed/v-70-3325/v-70-500x500.jpg,"[{'Keys': '7'}, {'Connection Type': 'Wired'}, {'Optical Sensor Resolution': '500/800/1000/1500/2000/3000/4000/5000 dpi'}, {'Cable Length': '1.8 M'}, {'Others': 'Perfect ergonomic design\r\nMacro-program buttons\r\n5000 dpi game level precision optical engine\r\nFive core shielding woven magnetic cable\n'}, {'Button': '7'}, {'Color Option': 'Black'}, {'Tracking Method': 'optical'}, {'Color': 'Black'}, {'Dimension(LxWxH)': '123.45 x 65.77 x 39.30 mm'}, {'Weight': '170g'}, {'Warranty': '1 Year '}]"
Motospeed V70 3320 Black Wired Gaming Mouse,To be announced,,Out Of Stock,10309,MotoSpeed,https://www.startech.com.bd/image/cache/catalog/mouse/motospeed/v-70-3325/v-70-500x500.jpg,"[{'Keys': '7'}, {'Connection Type': 'Wired'}, {'Optical Sensor Resolution': '500/800/1200/1600/2400/3200/6000/12000 dpi'}, {'Cable Length': '1.8 M'}, {'Others': 'Perfect ergonomic design\r\nMacro-program buttons\r\n5000 dpi game level precision optical engine\r\nFive core shielding woven magnetic cable\n'}, {'Button': '7'}, {'Color Option': 'Black'}, {'Tracking Method': 'optical'}, {'Color': 'Black'}, {'Dimension(LxWxH)': '123 x 66 x 40 mm'}, {'Weight': '170g'}, {'Warranty': '1 Year'}]"
MotoSpeed V100 Wired RGB Gaming Mouse,"2,070৳","2,220৳",In Stock,10310,MotoSpeed,https://www.startech.com.bd/image/cache/catalog/mouse/motospeed/v100/v-100-2-500x500.jpg,"[{'Keys': '7'}, {'Connection Type': 'Wired'}, {'Cable Length': '1.8 M'}, {'Others': 'Ergonomics engineering principle design\r\nRGB backlightingt\r\nAntiskid leather texture design\r\nMacro-program buttons\r\n6200 dpi game level precision optical engine\r\n4 core shielding woven magnetic cable'}, {'Acceleration': 'Yes'}, {'Button': '7'}, {'Color Option': 'Black'}, {'Ultrapolling': 'Yes'}, {'Tracking Method': 'optical'}, {'Color': 'Black'}, {'Dimension(LxWxH)': '121.51 x 66.80 x 41.80 mm'}, {'Weight': '0.25g'}]"
MotoSpeed G4000 Wireless Combo Keyboard & Mouse,To be announced,,Out Of Stock,10311,MotoSpeed,https://www.startech.com.bd/image/cache/catalog/keyboard/motospeed/g4000/motospeed-g4000-3-500x500.jpg,"[{'Multimedia Keys': 'Yes'}, {'Key Switch': '104 keys for English layout'}, {'DPI': '1000 DPI'}, {'Switch Lifecycle': '3 million'}, {'Interface': 'Bluetooth'}, {'Dimension(LxWxH)': '431mm(L)126mm(W)30mm(H)'}, {'Resolution': '1000 DPI'}, {'Dimension(LxWxH)': '100 x 60 x 35 mm'}]"
WIWU Picasso active stylus-P339 Pencil,"3,550৳","3,905৳",In Stock,10312,WiWU,https://www.startech.com.bd/image/cache/catalog/stylus/wiwu-p339/p339-2-500x500.jpg,
"PNY CS900 240GB 2.5"" SATA III Internal SSD",To be announced,,Out Of Stock,10315,PNY,https://www.startech.com.bd/image/cache/catalog/ssd/pny/cs900/cs900-240gb-500x500.jpg,"[{'Capacity': '240GB'}, {'Form Factor': '2.5""'}, {'Flash Type': '3D TLC'}, {'Interface': 'SATA-III 6Gb/s; backwards compatible with SATA-II 3Gb/s'}, {'Sequential R/W ': 'Max Sequential Read Speed 515 MB/s\r\nMax Sequential Write Speed 490 MB/s'}, {'Others': 'Faster boot up and quicker application launch\r\nBetter overall system performance\r\nReliable storage\r\nLow power consumption, cool and quiet operation'}, {'Manufacturing Warranty': '03 years'}]"
MaxGreen MGO-PX1K 1 KVA Online UPS,To be announced,,Up Coming,10323,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/1kva/MG PX1K 2K copy-500x500.jpg,"[{'Capacity': '1KVA/900W'}, {'Input Voltage': '220VAC'}, {'Output Voltage': '220VAC'}, {'Frequency (Battery Mode)': '50Hz+/-0.05Hz'}, {'Battery': 'Battery Type\tValue Regulated Maintainance Free Lead Acid(VRLA) for standard Model with internal battery\t\t\r\nBattery Voltage/Capacity 2X12V/7AH\r\nRecharge Time ~5Hours\r\nMax recharge current\t1.5A\r\nFloating charge Voltage 27.3V\n'}, {'Frequency': '40~70Hz'}, {'Power Factor': '0.99@Full Load'}, {'Voltage Range': '110V~300V Halfload 176V~300V Full load'}, {'Warranty': '01 Year'}]"
MaxGreen MGO-S1K(PX1K) 1 KVA Online UPS,"19,800৳","19,800৳",In Stock,10325,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/1kva/mgo-s1k-px1k-01-500x500.png,"[{'Capacity': '1KVA/900W'}, {'Input Voltage': '220VAC'}, {'Output Voltage': '220VAC'}, {'Frequency (Battery Mode)': '50Hz+/-0.05Hz'}, {'Battery': 'Battery Type\tValue Regulated Maintainance Free Lead Acid(VRLA) for standard Model with internal battery\t\t\r\nBattery Voltage/Capacity 3X12V/7AH\r\nRecharge Time ~5Hours\r\nMax recharge current\t1.5A\r\nFloating charge Voltage 27.3V\n'}, {'Frequency': '40~70Hz'}, {'Power Factor': '0.99@Full Load'}, {'Voltage Range': '110V~300V Halfload 176V~300V Full load'}, {'Warranty': '01 Year'}]"
MaxGreen MGO-S1KS(PX1KL) Online UPS,To be announced,,Call for Price,10327,MaxGreen,https://www.startech.com.bd/image/cache/catalog/ups/maxgreen/1kva/MG PX1K 2K copy-500x500.jpg,"[{'Capacity': '1KVA/900W'}, {'Input Voltage': '220VAC'}, {'Output Voltage': '220VAC'}, {'Frequency (Battery Mode)': '50Hz+/-0.05Hz'}, {'Battery': 'Battery Type\tValue Regulated Maintainance Free Lead Acid(VRLA) for standard Model with internal battery\t\t\r\nBattery Voltage/Capacity 36V external battery\r\nRecharge Time ~5Hours\r\nMax recharge current\t6A\r\nFloating charge Voltage 27.3V/41.0V'}, {'Frequency': '40~70Hz'}, {'Power Factor': '0.99@Full Load'}, {'Voltage Range': '110V~300V Halfload 176V~300V Full load'}, {'Warranty': '01 Year'}]"
"Viewsonic VX2276-SHD 75hz 21.5"" FHD IPS LED Monitor",To be announced,,Out Of Stock,10328,Viewsonic,https://www.startech.com.bd/image/cache/catalog/monitor/viewsonic/vx2276-smhd/vx2276-smhd-500x500.jpg,"[{'Panel Type': 'IPS'}, {'Screen Size': '21.5""'}, {'Display Type': 'LED'}, {'Resolution': '1920x1080 PX'}, {'Brightness': '250 cd/m²'}, {'Response Time': '4 ms'}, {'Viewing Angle': '178/178 º'}, {'Contrast Ratio': 'Static: 1000:1\r\nDynamic: 80M:1'}, {'Color Support': 'Regular'}, {'Refresh Rate': '75hz'}, {'Others Features': 'METALLIC TRIANGLE STAND'}, {'HDMI': 'HDMI x 1'}, {'Display Port': 'DisplayPort x 1'}, {'VGA': 'VGA x 1'}, {'Audio Jack': 'Earphone out x 1\r\nAudio In: Audio in x 1'}, {'Power Consumption': '20W'}, {'Dimension': '498 x 302 x 33 mm'}, {'Weight': '2 Kg'}, {'Ergonomics': '17 ~ -5°'}, {'Manufacturing Warranty': '3 Years'}]"
Transcend 110S 256GB M.2 (M-Key) PCIe SSD Drive,"3,600৳","4,020৳",In Stock,10330,Transcend,https://www.startech.com.bd/image/cache/catalog/ssd/transcend/110s/110s-3-500x500.jpg,"[{'Capacity': '256GB'}, {'Form Factor': 'M.2 2280'}, {'Flash Type': '3D NAND flash'}, {'Interface': 'NVMe PCIe Gen3 x4'}, {'Sequential R/W ': ' Read/Write (ATTO):\r\n 256 GB: 1,600/800 MB/s'}, {'Dimension': '80 mm x 22 mm x 3.58 mm (3.15"" x 0.87"" x 0.14"")'}, {'Weight': '8 g (0.28 oz)'}, {'Operating Temperature\t': '0°C (32°F) ~ 70°C (158°F)'}, {'Manufacturing Warranty': '05 years'}]"
WiWU Alpha A513HVP 5 in 1 USB Type C HUB Gray,"3,550৳","3,905৳",In Stock,10334,WiWU,https://www.startech.com.bd/image/cache/catalog/hub/wiwu/alpha-a513hvp/alpha-a513hvp-01-500x500.jpg,
WiWU Alpha A11 in 1 USB Type C HUB Gray,"6,500৳","7,150৳",In Stock,10335,WiWU,https://www.startech.com.bd/image/cache/catalog/cable/wiwu/alpha-a11/wiwu-alpha-1-500x500.jpg,
"Team T-Force Delta 2.5""  SATA3 250GB RGB SSD",To be announced,,Out Of Stock,10337,Team,https://www.startech.com.bd/image/cache/catalog/ssd/team/t-force-delta-2.5/t-force-delta-2.5-3-500x500.jpg,"[{'Capacity': '250GB'}, {'Form Factor': '2.5""'}, {'Interface': 'SATA Rev. 3.0 (6Gb/s)'}, {'Sequential R/W ': ' Read: 560MB/s ; Write: 500MB/s'}, {'MTBF': '1,000,000 hours'}, {'Others': 'Humidity: 0°C ~ 55°C / 5% ~ 95% RH,non-condensing'}, {'Dimension': '100 x 69.85 x 9.5 mm'}, {'Operating Temperature\t': '0°C ~ 70°C'}, {'Shock resistance': '1500G'}, {'Manufacturing Warranty': '3-year limited warranty'}]"
TEAM ELITE SO-DIMM DDR4 4GB 2400MHz Laptop RAM,"2,400৳","2,400৳",In Stock,10344,Team,https://www.startech.com.bd/image/cache/catalog/ram/team/elite-so-laptop/elite-so-500x500.jpg,"[{'Type': 'NOTEBOOK'}, {'Capacity': '4GB'}, {'Frequency': 'PC4 19200'}, {'Operating voltage': '1.2V'}, {'Warranty': 'Lifetime'}]"
TEAM ELITE SO-DIMM DDR4 8GB 2400MHz Laptop RAM,To be announced,,Out Of Stock,10347,Team,https://www.startech.com.bd/image/cache/catalog/ram/team/elite-so-laptop/elite-so-2-500x500.jpg,"[{'Type': 'NOTEBOOK'}, {'Capacity': '8GB'}, {'Frequency': 'PC4 19000'}, {'Operating voltage': '1.2V'}, {'Warranty': 'Lifetime'}]"
TEAM DELTA UD 8GB 2666MHz RGB DDR4 Desktop RAM,To be announced,,Out Of Stock,10354,Team,https://www.startech.com.bd/image/cache/catalog/ram/team/dealta-ud/dealta-ud-500x500.jpg,"[{'Type': 'DDR4'}, {'Capacity': '8 GB'}, {'Frequency': '2666Mhz'}, {'Operating voltage': '1.2V'}, {'Latency': 'C16'}, {'Dimension': '49 x 147 x 7 mm'}, {'Heat Sink Color': 'Heat Spreader: Aluminium heat spreader'}, {'Pin': ' \r\n288 Pin'}, {'Warranty': 'Lifetime'}]"
TEAM C175 32GB USB 3.2 Pendrive,600৳,600৳,In Stock,10357,Team,https://www.startech.com.bd/image/cache/catalog/pendrive/team/c175/c175-32gb-500x500.jpg,"[{'Capacity': '32 GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '54.9 x 20.5 x 9.5 mm'}, {'Weight': '9g'}, {'Connectivity': 'USB 3.2 Gen 1 (3.0/3.1)\n'}, {'System Requirements': 'Windows 10 / 8.1 / 8 / 7 / Vista, MAC OS 10.6 or later,\r\nLinux 2.6 or later'}, {'Warranty': 'Lifetime Warranty'}]"
TEAM C175 64GB 3.2 USB Pendrive,850৳,850৳,In Stock,10358,Team,https://www.startech.com.bd/image/cache/catalog/pendrive/team/c175/c175-64gb-500x500.jpg,"[{'Capacity': '64 GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '54.9 x 20.5 x 9.5 mm'}, {'Weight': '9g'}, {'Connectivity': 'USB 3.2 Gen1'}, {'System Requirements': 'Windows 10 / 8.1 / 8 / 7 / Vista, MAC OS 10.6 or later,\r\nLinux 2.6 or later'}, {'Warranty': 'Lifetime Warranty'}]"
TEAM C175 128GB 3.2 USB Pendrive,"1,450৳","1,450৳",In Stock,10359,Team,https://www.startech.com.bd/image/cache/catalog/pendrive/team/c175/c175-01-500x500.jpg,"[{'Capacity': '128 GB'}, {'Read Speed': 'Up to 90MB/s'}, {'Write Speed': 'Up to 35MB/s'}, {'Color': 'Black'}, {'Connectivity': 'USB 3.2 Gen 1 (3.0/3.1)'}, {'Dimensions': '54.9 x 20.5 x 9.5 mm'}, {'System Requirement ': 'Windows 10 / 8.1 / 8 / 7 / Vista, MAC OS 10.6 or later,\r\nLinux 2.6 or later'}, {'Weight': '9g'}, {'Warranty': 'Lifetime Warranty'}]"
TEAM C183 32GB 3.1 USB Pendrive,600৳,600৳,In Stock,10361,Team,https://www.startech.com.bd/image/cache/catalog/pendrive/team/C183/C183-2-500x500.jpg,"[{'Capacity': '32 GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '58 x 17.6 x 7 mm'}, {'Weight': '7g'}, {'Connectivity': 'USB 3.1 Gen1 (USB 3.0)'}, {'System Requirements': 'Windows 10 / 8.1 / 8 / 7 / Vista, MAC OS 10.6 or later,\r\nLinux 2.6 or later'}, {'Warranty': 'Lifetime Warranty'}]"
TEAM C186 32GB 3.1 USB Pendrive,To be announced,,Out Of Stock,10362,Team,https://www.startech.com.bd/image/cache/catalog/pendrive/team/c186/c186-2-500x500.jpg,"[{'Capacity': '32 GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '78.2 x 20.5 x12.2 mm'}, {'Weight': '9g'}, {'Connectivity': 'USB 3.1 Gen1 (USB 3.0)'}, {'System Requirements': 'Windows 10 / 8.1 / 8 / 7 / Vista, MAC OS 10.6 or later,\r\nLinux 2.6 or later'}, {'Warranty': 'Lifetime Warranty'}]"
TEAM C183 64GB 3.1 USB Pendrive,850৳,850৳,In Stock,10363,Team,https://www.startech.com.bd/image/cache/catalog/pendrive/team/C183/C183-1-500x500.jpg,"[{'Capacity': '64 GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '58 x 17.6 x 7 mm'}, {'Weight': '7g'}, {'Connectivity': 'USB 3.1 Gen1 (USB 3.0)'}, {'System Requirements': 'Windows 10 / 8.1 / 8 / 7 / Vista, MAC OS 10.6 or later,\r\nLinux 2.6 or later'}, {'Warranty': 'Lifetime Warranty'}]"
TEAM C183 128GB 3.1 USB Pendrive,"1,450৳","1,450৳",In Stock,10365,Team,https://www.startech.com.bd/image/cache/catalog/pendrive/team/C183/C183-500x500.jpg,"[{'Capacity': '128 GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '58 x 17.6 x 7 mm'}, {'Weight': '7g'}, {'Connectivity': 'USB 3.1 Gen1 (USB 3.0)'}, {'System Requirements': 'Windows 10 / 8.1 / 8 / 7 / Vista, MAC OS 10.6 or later,\r\nLinux 2.6 or later'}, {'Warranty': 'Lifetime Warranty'}]"
D-Link DWR-921 4G LTE Router,"5,200৳","5,720৳",In Stock,10366,D-Link,https://www.startech.com.bd/image/cache/catalog/router/d-link/dwr-921/dwr-921-500x500.jpg,"[{'Data Rate': '300 Mbps'}, {'Antenna': '2 detachable omni-directional antennas'}, {'Button': 'Reset Button'}, {'Frequency': ' 2.4 GHz'}, {'Wireless': 'Wireless N'}, {'Interface': '1 x Fast Ethernet WAN \r\n4 x Fast Ethernet LAN'}, {'Others': 'Support\t3G/4G LTE via SIM'}, {'Warranty': '01 year warranty'}]"
TEAM C186 64GB 3.1 USB Pendrive,850৳,850৳,In Stock,10367,Team,https://www.startech.com.bd/image/cache/catalog/pendrive/team/c186/c186-1-500x500.jpg,"[{'Capacity': '64 GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '78.2 x 20.5 x12.2 mm'}, {'Weight': '9g'}, {'Connectivity': 'USB 3.1 Gen1 (USB 3.0)'}, {'System Requirements': 'Windows 10 / 8.1 / 8 / 7 / Vista, MAC OS 10.6 or later,\r\nLinux 2.6 or later'}, {'Warranty': 'Lifetime Warranty'}]"
TEAM C186 128GB 3.1 USB Pendrive,"1,450৳","1,450৳",In Stock,10368,Team,https://www.startech.com.bd/image/cache/catalog/pendrive/team/c186/c186-500x500.jpg,"[{'Capacity': '128 GB'}, {'Color': 'Black'}, {'Dimensions (L x W x H)': '78.2 x 20.5 x12.2 mm'}, {'Weight': '9g'}, {'Connectivity': 'USB 3.1 Gen1 (USB 3.0)'}, {'System Requirements': 'Windows 10 / 8.1 / 8 / 7 / Vista, MAC OS 10.6 or later,\r\nLinux 2.6 or later'}, {'Warranty': 'Lifetime Warranty'}]"
HTDZ HT-7500D Table Top Delegate Unit Conference System,"8,500৳","9,000৳",In Stock,10380,HTDZ,https://www.startech.com.bd/image/cache/catalog/conference-system/htdz-hb-7500d/hb-7500d-500x500.jpg,"[{'Frequency Range': '50Hz-16kHz'}, {'Sensitivity': '-44 dB±2dB'}, {'Output Impedance': '8Ω'}, {'Dimension': '165 × 135 × 60 mm'}, {'Weight': '800g'}]"
